RallyId,Player1Won,dataset_split,position,shot,prefix_sequence,win_probability_after_shot,delta_vs_previous_shot,cumulative_delta_vs_first_shot
6_1,1,train,44,Drop,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop,0.5118,0.0007,0.0646
6_1,1,train,45,Drop,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop,0.5124,0.0007,0.0653
6_1,1,train,46,Smash,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash,0.5123,-0.0001,0.0652
6_1,1,train,47,Serve,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve,0.514,0.0017,0.0669
6_1,1,train,48,Lift,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift,0.5142,0.0002,0.0671
6_1,1,train,49,Clear,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear,0.5142,-0.0,0.0671
6_1,1,train,50,Drop,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop,0.5148,0.0006,0.0677
6_1,1,train,51,Lift,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift,0.5151,0.0003,0.068
6_1,1,train,52,Drive,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive,0.5151,0.0,0.068
6_1,1,train,53,Lift,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift,0.5153,0.0002,0.0682
6_1,1,train,54,Cross Drop,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop,0.5152,-0.0001,0.0681
6_1,1,train,55,Drop,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop -> Drop,0.5155,0.0003,0.0684
6_1,1,train,56,Lift,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop -> Drop -> Lift,0.5156,0.0001,0.0685
6_1,1,train,57,Drop,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop -> Drop -> Lift -> Drop,0.5159,0.0003,0.0687
6_1,1,train,58,Lift,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop -> Drop -> Lift -> Drop -> Lift,0.516,0.0001,0.0688
6_1,1,train,59,Clear,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop -> Drop -> Lift -> Drop -> Lift -> Clear,0.5161,0.0002,0.069
6_1,1,train,60,Drop,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop -> Drop -> Lift -> Drop -> Lift -> Clear -> Drop,0.5164,0.0003,0.0693
6_1,1,train,61,Fall,Serve -> Lift -> Drop -> Drive -> Lift -> Drive -> Smash -> Drop -> Clear -> Smash -> Serve -> Clear -> Drop -> Lift -> Drop -> Drive -> Drop -> Lift -> Drop -> Drive -> Drive -> Lift -> Drop -> Drop -> Lift -> Drop -> Drop -> Lift -> Drive -> Drop -> Clear -> Drop -> Cross Drop -> Drop -> Smash -> Drive -> Drive -> Drop -> Smash -> Lift -> Clear -> Cross Drop -> Smash -> Drop -> Drop -> Smash -> Serve -> Lift -> Clear -> Drop -> Lift -> Drive -> Lift -> Cross Drop -> Drop -> Lift -> Drop -> Lift -> Clear -> Drop -> Fall,0.5175,0.0011,0.0704
6_2,0,train,1,Serve,Serve,0.4471,0.0,0.0
6_2,0,train,2,Lift,Serve -> Lift,0.4461,-0.001,-0.001
6_2,0,train,3,Drop,Serve -> Lift -> Drop,0.4452,-0.0009,-0.0019
6_2,0,train,4,Lift,Serve -> Lift -> Drop -> Lift,0.4438,-0.0015,-0.0034
6_2,0,train,5,Drop,Serve -> Lift -> Drop -> Lift -> Drop,0.4461,0.0024,-0.001
6_2,0,train,6,Net,Serve -> Lift -> Drop -> Lift -> Drop -> Net,0.4423,-0.0038,-0.0048
6_3,1,train,1,Drop,Drop,0.4822,0.0,0.0
6_3,1,train,2,Smash,Drop -> Smash,0.4726,-0.0096,-0.0096
6_3,1,train,3,Lift,Drop -> Smash -> Lift,0.4652,-0.0074,-0.017
6_3,1,train,4,Cross Drop,Drop -> Smash -> Lift -> Cross Drop,0.4873,0.0221,0.0051
6_3,1,train,5,Smash,Drop -> Smash -> Lift -> Cross Drop -> Smash,0.4797,-0.0076,-0.0025
6_3,1,train,6,Lift,Drop -> Smash -> Lift -> Cross Drop -> Smash -> Lift,0.4763,-0.0034,-0.0059
6_3,1,train,7,Drop,Drop -> Smash -> Lift -> Cross Drop -> Smash -> Lift -> Drop,0.4784,0.0022,-0.0038
6_3,1,train,8,Drop,Drop -> Smash -> Lift -> Cross Drop -> Smash -> Lift -> Drop -> Drop,0.4822,0.0038,0.0
6_3,1,train,9,Lift,Drop -> Smash -> Lift -> Cross Drop -> Smash -> Lift -> Drop -> Drop -> Lift,0.4848,0.0026,0.0026
6_3,1,train,10,Drop,Drop -> Smash -> Lift -> Cross Drop -> Smash -> Lift -> Drop -> Drop -> Lift -> Drop,0.4896,0.0048,0.0074
6_3,1,train,11,Serve,Drop -> Smash -> Lift -> Cross Drop -> Smash -> Lift -> Drop -> Drop -> Lift -> Drop -> Serve,0.4993,0.0096,0.0171
6_3,1,train,12,Miss,Drop -> Smash -> Lift -> Cross Drop -> Smash -> Lift -> Drop -> Drop -> Lift -> Drop -> Serve -> Miss,0.501,0.0017,0.0188
6_4,0,train,1,Drop,Drop,0.4822,0.0,0.0
6_4,0,train,2,Smash,Drop -> Smash,0.4726,-0.0096,-0.0096
6_4,0,train,3,Drop,Drop -> Smash -> Drop,0.467,-0.0056,-0.0152
6_4,0,train,4,Lift,Drop -> Smash -> Drop -> Lift,0.4624,-0.0046,-0.0198
6_4,0,train,5,Drop,Drop -> Smash -> Drop -> Lift -> Drop,0.4625,0.0001,-0.0197
6_4,0,train,6,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift,0.4623,-0.0002,-0.0199
6_4,0,train,7,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash,0.4625,0.0002,-0.0197
6_4,0,train,8,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift,0.4658,0.0033,-0.0164
6_4,0,train,9,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop,0.4717,0.0059,-0.0105
6_4,0,train,10,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop,0.4776,0.0059,-0.0046
6_4,0,train,11,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash,0.4791,0.0015,-0.0031
6_4,0,train,12,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop,0.4844,0.0052,0.0022
6_4,0,train,13,Clear,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear,0.4879,0.0036,0.0057
6_4,0,train,14,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop,0.4921,0.0041,0.0099
6_4,0,train,15,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash,0.4932,0.0012,0.011
6_4,0,train,16,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop,0.4966,0.0034,0.0144
6_4,0,train,17,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash,0.4974,0.0008,0.0152
6_4,0,train,18,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop,0.5001,0.0026,0.0179
6_4,0,train,19,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash,0.5006,0.0006,0.0184
6_4,0,train,20,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop,0.5027,0.0021,0.0205
6_4,0,train,21,Clear,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear,0.5038,0.001,0.0216
6_4,0,train,22,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop,0.5054,0.0016,0.0232
6_4,0,train,23,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift,0.5064,0.001,0.0242
6_4,0,train,24,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop,0.5077,0.0013,0.0255
6_4,0,train,25,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift,0.5084,0.0007,0.0262
6_4,0,train,26,Cross Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop,0.5087,0.0003,0.0265
6_4,0,train,27,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift,0.5092,0.0005,0.027
6_4,0,train,28,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop,0.5102,0.0009,0.028
6_4,0,train,29,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash,0.5102,-0.0,0.028
6_4,0,train,30,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift,0.5106,0.0005,0.0284
6_4,0,train,31,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop,0.5115,0.0009,0.0293
6_4,0,train,32,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash,0.5114,-0.0001,0.0292
6_4,0,train,33,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop,0.5122,0.0008,0.03
6_4,0,train,34,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift,0.5127,0.0004,0.0305
6_4,0,train,35,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop,0.5134,0.0007,0.0312
6_4,0,train,36,Clear,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear,0.5137,0.0003,0.0315
6_4,0,train,37,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop,0.5143,0.0006,0.032
6_4,0,train,38,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash,0.5141,-0.0001,0.0319
6_4,0,train,39,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop,0.5146,0.0005,0.0324
6_4,0,train,40,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop,0.515,0.0004,0.0328
6_4,0,train,41,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop,0.5155,0.0004,0.0333
6_4,0,train,42,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift,0.5156,0.0002,0.0334
6_4,0,train,43,Cross Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop,0.5157,0.0,0.0335
6_4,0,train,44,Lift,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift,0.5158,0.0001,0.0336
6_4,0,train,45,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash,0.5156,-0.0002,0.0334
6_4,0,train,46,Smash,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash,0.5155,-0.0002,0.0333
6_4,0,train,47,Drive,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive,0.5154,-0.0001,0.0331
6_4,0,train,48,Drop,Drop -> Smash -> Drop -> Lift -> Drop -> Lift -> Smash -> Lift -> Drop -> Drop -> Smash -> Drop -> Clear -> Drop -> Smash -> Drop -> Smash -> Drop -> Smash -> Drop -> Clear -> Drop -> Lift -> Drop -> Lift -> Cross Drop -> Lift -> Drop -> Smash -> Lift -> Drop -> Smash -> Drop -> Lift -> Drop -> Clear -> Drop -> Smash -> Drop -> Drop -> Drop -> Lift -> Cross Drop -> Lift -> Smash -> Smash -> Drive -> Drop,0.5157,0.0004,0.0335
